Unnamed: 0,Name,Company,LinkedIn,Batch,exit_value_usd,total_funding_usd
261,Igor Marinelli,TRACTIAN,https://www.linkedin.com/in/igormarinelli/,W21,0.0,183450000.0
262,Gabriel Lima,TRACTIAN,https://www.linkedin.com/in/glameirinhas/,W21,0.0,183450000.0
263,Vivek Prakash,Codingal,https://www.linkedin.com/in/prakashvivek/,W21,0.0,1800000.0
264,Satyam Baranwal,Codingal,https://www.linkedin.com/in/satyam-baranwal/,W21,0.0,1800000.0
265,Griffin Morris,Resquared,https://linkedin.com/in/jgriffinmorris,W21,0.0,5130000.0
266,Tyler Carlson,Resquared,https://www.linkedin.com/in/tylerwcarlson/,W21,0.0,5130000.0
267,Dmitry Shklovsky,QuickNode,https://www.linkedin.com/in/dshklovsky/,W21,0.0,100850000.0
268,Auston Bunsen,QuickNode,https://linkedin.com/in/austonbunsen,W21,0.0,100850000.0
269,Manuel Kreutz,QuickNode,https://www.linkedin.com/in/manuelkreutz/,W21,0.0,100850000.0
270,Alexander Nabutovsky,QuickNode,http://linkedin.com/in/nabutovsky,W21,0.0,100850000.0
271,Nick Ornitz,Topline Pro,https://www.linkedin.com/in/nick-ornitz-766935a5/,W21,0.0,17000000.0
272,Shannon Kay,Topline Pro,https://www.linkedin.com/in/shannonekay/,W21,0.0,17000000.0
273,Andy Choi,QuotaBook,https://www.linkedin.com/in/andy-choi,W21,0.0,16980000.0
274,Mohamed Mossaad,Flextock,https://www.linkedin.com/in/mohamed-mossaad-50903438/,W21,0.0,3380000.0
275,Enas Siam,Flextock,https://www.linkedin.com/in/enas-siam-18150115/,W21,0.0,3380000.0
276,Evyatar Ben Artzi,Darrow,https://www.linkedin.com/in/evyatar-ben-artzi,W21,0.0,59000000.0
277,Gila Hayat,Darrow,https://www.linkedin.com/in/gilahayat/,W21,0.0,59000000.0
278,Elad Spiegelman,Darrow,https://www.linkedin.com/in/elad-spiegelman-1a47a0103/,W21,0.0,59000000.0
279,Jay V,SST,https://www.linkedin.com/in/jayair/,W21,0.0,0.0
280,Frank Wang,SST,https://linkedin.com/in/fanjiewang/,W21,0.0,0.0
281,Phillip An,Homebase,https://www.linkedin.com/in/phillipan/,W21,0.0,157000000.0
282,Jun Yuan Tan,Homebase,https://www.linkedin.com/in/jy-tan/,W21,0.0,157000000.0
283,Yuzhe Yan,LogisticsOS,https://www.linkedin.com/in/yuzheyan,W21,0.0,130000.0
284,Tiangang Song,LogisticsOS,https://www.linkedin.com/in/tgsong/,W21,0.0,130000.0
285,Shashwata Narain,Veera Health,https://www.linkedin.com/in/shashwatanarain/,W21,0.0,9000000.0
286,Shobhita Narain,Veera Health,https://www.linkedin.com/in/shobhita-narain-a668b971/,W21,0.0,9000000.0
287,Vikas Reddy,LightTwist,https://www.linkedin.com/in/vikasreddy/,W21,0.0,500000.0
288,Dan Barak,Text Blaze,https://www.linkedin.com/in/barakdan/,W21,0.0,3430000.0
289,Scott Fortmann-Roe,Text Blaze,https://www.linkedin.com/in/scottfr/,W21,0.0,3430000.0
290,Emotu Balogun,Sendbox,https://www.linkedin.com/in/emotu,W21,0.0,2800000.0
291,Olusegun Afolahan,Sendbox,https://ng.linkedin.com/in/segunafolahan,W21,0.0,2800000.0
292,Christian Patiño,Coderhouse,https://www.linkedin.com/in/christian-pati%C3%B1o-1038061a/,W21,0.0,13500000.0
293,Nahuel Lema,Coderhouse,https://www.linkedin.com/in/nahuellema/,W21,0.0,13500000.0
294,Henrik Langeland,Enode,https://www.linkedin.com/in/henriklangeland/,W21,0.0,15000000.0
295,Nikolai Heum,Enode,https://www.linkedin.com/in/nikolai-johan-heum-a3057144/,W21,0.0,15000000.0
296,Thorvald Thorsnes,Enode,https://www.linkedin.com/in/thorvald-thorsnes-26300235/,W21,0.0,15000000.0
297,Guilherme Nazareth de Souza,Trela,https://www.linkedin.com/in/gnazareths,W21,0.0,28050000.0
298,João Jönk,Trela,https://www.linkedin.com/in/joaojonk/,W21,0.0,28050000.0
299,Volodymyr Sofinskyi,Datrics,https://www.linkedin.com/in/volodymyr-sofinskyi/,W21,0.0,21500000.0
300,Kirill Kirykov,Datrics,https://www.linkedin.com/in/kirill-kirikov-96507425/,W21,0.0,21500000.0
301,Anton Vaisburd,Datrics,https://www.linkedin.com/in/vaisburd/,W21,0.0,21500000.0
302,Ned Dwyer,Great Question,https://www.linkedin.com/in/neddwyer,W21,0.0,2500000.0
303,PJ Murray,Great Question,http://www.linkedin.com/in/pjmurraynz/,W21,0.0,2500000.0
304,Jacob Hart,Hudu,https://www.linkedin.com/in/jacob-hart-22499a105/,W21,0.0,0.0
305,John Hart,Hudu,https://www.linkedin.com/in/john-hart-86270120,W21,0.0,0.0
306,Phil Yuen,Aurabeat,https://www.linkedin.com/in/philipyuen/,W21,0.0,0.0
307,Roger Sze To,Aurabeat,https://www.linkedin.com/in/rogerszeto/,W21,0.0,0.0
308,Francis Wong,Auricle,https://linkedin.com/in/loaded,W21,0.0,500000.0
309,Jay Dhuldhoya,Auricle,https://www.linkedin.com/in/jaydhuldhoya/,W21,0.0,500000.0
310,Lasse Kalkar,LiveFlow,https://www.linkedin.com/in/lassekalkar/,W21,0.0,17000000.0
311,Anita Koimur,LiveFlow,https://www.linkedin.com/in/anitakoimur/,W21,0.0,17000000.0
312,Paul Gross,Remora,https://www.linkedin.com/in/paulagross/,W21,0.0,1325000.0
313,Mounir Laggoune,Finary.com,https://www.linkedin.com/in/mounirlaggoune/,W21,0.0,18090000.0
314,Julien Blancher,Finary.com,https://www.linkedin.com/in/julienblancher/,W21,0.0,18090000.0
315,Prashant Kumar,zingbus,https://www.linkedin.com/in/prashant-kumar-80801931/,W21,0.0,13060000.0
316,Ravi Verma,zingbus,https://www.linkedin.com/in/ravi-kumar-verma-b2946797,W21,0.0,13060000.0
317,Mratunjay Beniwal,zingbus,https://www.linkedin.com/in/mratunjay-beniwal-60870626/,W21,0.0,13060000.0
318,Nick Clarke,Greywing,https://www.linkedin.com/in/nick-j-clarke/,W21,0.0,2500000.0
319,Yash Agrawal,GimBooks,https://www.linkedin.com/in/yash-agrawal-4187b518/,W21,0.0,260000.0
320,Roger Larach,R2,https://www.linkedin.com/in/larachr,W21,0.0,89000000.0
321,Roger Teran,R2,https://www.linkedin.com/in/rteran/,W21,0.0,89000000.0
322,Monji Dolon,Measured,https://www.linkedin.com/in/mdolon,W21,0.0,0.0
323,Austin Esecson,Rinsed,https://www.linkedin.com/in/austinesecson/,W21,0.0,32125000.0
324,Nic Hippenmeyer,Rinsed,https://www.linkedin.com/in/nicholas-hippenmeyer-39427044/,W21,0.0,32125000.0
325,Sam Logan,Rinsed,https://www.linkedin.com/in/sam-j-logan/,W21,0.0,32125000.0
326,Terry Djony,FirstSupport.ai,https://www.linkedin.com/in/terry-djony,W21,0.0,0.0
327,Benjamin Croc,BrioHR,https://www.linkedin.com/in/benjamin-croc-93669426/,W21,0.0,1300000.0
328,Nabil Oudghiri,BrioHR,https://www.linkedin.com/in/nabil-oudghiri-870372b5,W21,0.0,1300000.0
329,Daniel Habib,True3D,https://www.linkedin.com/in/daniel-habib-5b305767/,W21,0.0,0.0
330,Richard White,Fathom,https://www.linkedin.com/in/rrwhite/,W21,0.0,21700000.0
331,Jason Alvarez-Cohen,Popl,https://www.linkedin.com/in/jason11ac/,W21,0.0,2330000.0
332,Nick Eischens,Popl,https://www.linkedin.com/in/nick-eischens/,W21,0.0,2330000.0
333,Guilhem Herail,Hermes Robotics,https://www.linkedin.com/in/guilhemherail/,W21,0.0,0.0
334,Patrick Walton,Care Weather,http://linkedin.com/in/mpatrickwalton,W21,0.0,1270000.0
335,Alex Laraway,Care Weather,https://www.linkedin.com/in/alex-laraway-8ba461169/,W21,0.0,1270000.0
336,Carissa Castro,Logica,https://www.linkedin.com/in/carissa-castro-3a6174b0/,W21,0.0,0.0
337,Leandro Castro,Logica,https://www.linkedin.com/in/lsdcastro/,W21,0.0,0.0
338,Shun Pang,Anima,https://www.linkedin.com/in/shun-pang-57aa17161,W21,0.0,14630000.0
339,Rachel Mumford,Anima,https://uk.linkedin.com/in/rachel-mumford-83102272,W21,0.0,14630000.0
340,Adam Alpert,Pangea.app,https://www.linkedin.com/in/adamalp/,W21,0.0,3000000.0
341,John Tambunting,Pangea.app,https://www.linkedin.com/in/johntambunting/,W21,0.0,3000000.0
342,Javier Aldape,Kredi,https://www.linkedin.com/in/javier-aldape-359706110/,W21,0.0,3100000.0
343,Hernán Belden,Kredi,https://www.linkedin.com/in/hernán-belden-de-la-garza-0a9082159/,W21,0.0,3100000.0
344,JC Mercado,Kredi,https://www.linkedin.com/in/jcmalpizar/,W21,0.0,3100000.0
345,Fernando Nader Giacoman,Kredi,http://www.linkedin.com/in/fernando-nader-giacoman-133525102/,W21,0.0,3100000.0
346,Raphael Goldsztejn,weweb.io,https://www.linkedin.com/in/raphael-goldsztejn-b90b5624/,W21,0.0,3100000.0
347,Florian Briou,weweb.io,https://www.linkedin.com/in/florian-briou-weweb,W21,0.0,3100000.0
349,Jonathan Grandperrin,Mindee,https://www.linkedin.com/in/jonathan-grandperrin-47014563/,W21,0.0,14000000.0
350,Mohamed Biaz,Mindee,https://www.linkedin.com/in/mohamed-biaz-8268597a/,W21,0.0,14000000.0
351,Olivier Rey,Mindee,https://www.linkedin.com/in/oliv-rey/,W21,0.0,14000000.0
352,Jonathan Sukhia,Topkey,https://www.linkedin.com/in/jonathan-sukhia-b7110025/,W21,0.0,5200000.0
353,Bryan Beshore,Topkey,https://www.linkedin.com/in/bryanbeshore/,W21,0.0,5200000.0
354,Fahad Kamr,Udhaar App,https://www.linkedin.com/in/fahadk/,W21,0.0,6000000.0
356,Shahjahan Warraich,Udhaar App,https://www.linkedin.com/in/shahjahanw/,W21,0.0,6000000.0
357,Anin Sayana,Quadrant Health,https://www.linkedin.com/in/anin-sayana-981189bb/,W21,0.0,3200000.0
358,Krishna Gorrepati,Quadrant Health,https://www.linkedin.com/in/krishna-gorrepati/,W21,0.0,3200000.0
359,Deepti Sanghi,Kodo,https://www.linkedin.com/in/deeptisanghi/,W21,0.0,8750000.0
360,Gaurav Thapa,Kodo,https://www.linkedin.com/in/gaurav-thapa/,W21,0.0,8750000.0
361,Patricia Bubner,Orbillion Bio,https://www.linkedin.com/in/patriciabubner/,W21,0.0,15000000.0
362,Bryan Giger,Dashlabs.ai,https://linkedin.com/in/gigerbytes,W21,0.0,65000000.0
363,Martin Gomez,Dashlabs.ai,https://www.linkedin.com/in/martingomez168,W21,0.0,65000000.0
364,Weston Coleman Lim,Dashlabs.ai,https://www.linkedin.com/in/weston-lim-b75327b9,W21,0.0,65000000.0
365,Rodrigo Santibanez,ControlHub,https://www.linkedin.com/in/santiba/,W21,0.0,0.0
366,Leonardo de la Cerda,ControlHub,https://www.linkedin.com/in/leonardodelacerda/,W21,0.0,0.0
367,Nived Narayanan,Nirva,https://www.linkedin.com/in/nivedn3/,W21,0.0,0.0
368,Sreeshyam C A,Nirva,https://www.linkedin.com/in/sreeshyamca/,W21,0.0,0.0
369,Amit Kumar Verma,Nirva,https://www.linkedin.com/in/amitkv14/,W21,0.0,0.0
370,Cristóbal Griffero,Fintoc,https://www.linkedin.com/in/griffero/,W21,0.0,10600000.0
371,Lukas Zorich,Fintoc,https://linkedin.com/in/lezorich/,W21,0.0,10600000.0
372,Jordan Dearsley,Vapi,http://linkedin.com/in/jordandearsley,W21,0.0,22100000.0
373,Nikhil Gupta,Vapi,https://www.linkedin.com/in/nikhilro/,W21,0.0,22100000.0
374,Eve Halimi,Alinea,https://www.linkedin.com/in/eve-halimi-95b695b4/,W21,0.0,5630000.0
375,Anam Lakhani,Alinea,https://www.linkedin.com/in/anam-lakhani-443032134/,W21,0.0,5630000.0
376,Jon Fry,Lendflow,https://www.linkedin.com/in/jonfrysales/,W21,0.0,13500000.0
377,Matthew Watts,Lendflow,https://www.linkedin.com/in/thewatts/,W21,0.0,13500000.0
378,Sandy Suh,Parsagon,https://www.linkedin.com/in/alexander-suh-2ba05bb0,W21,0.0,0.0
379,Josh Cohenzadeh,Emerge Tools,https://www.linkedin.com/in/josh-cohenzadeh-4ab75138/,W21,0.0,1700000.0
380,Noah Martin,Emerge Tools,https://www.linkedin.com/in/noahsmartin/,W21,0.0,1700000.0
381,Christophe Rimann,Camber,https://www.linkedin.com/in/christopherimann/,W21,0.0,0.0
382,Nathan Lee,Camber,https://www.linkedin.com/in/nathanlee-145/,W21,0.0,0.0
383,Celina Qi,Camber,https://www.linkedin.com/in/celinaqi/,W21,0.0,0.0
384,Andy Hoang,Aviron Interactive,https://www.linkedin.com/in/andy-hoang-93067226/,W21,0.0,23600000.0
385,Andrew Yates,Promoted.ai,https://www.linkedin.com/in/andrew-yates-0217a985/,W21,0.0,8000000.0
386,Dan Hill,Promoted.ai,https://www.linkedin.com/in/dan-hill-1a891820/,W21,0.0,8000000.0
387,Amit Upadhyay,FifthTry,https://www.linkedin.com/in/amitu/,W21,0.0,0.0
388,Enzo Avigo,June,https://www.linkedin.com/in/enzoa/,W21,0.0,0.0
389,Ferruccio Balestreri,June,https://www.linkedin.com/in/ferrucc-io/,W21,0.0,0.0
390,Tomer Molovinsky,Per Diem,https://www.linkedin.com/in/tomermolo,W21,0.0,2300000.0
391,Doron Segal,Per Diem,https://www.linkedin.com/in/doronsegal/,W21,0.0,2300000.0
392,Mark Milastsivy,Firstbase.io,https://www.linkedin.com/in/markmilastsivy/,W21,0.0,53000000.0
393,Vikul Goyal,Bimaplan,https://www.linkedin.com/in/vikulgoyal/,W21,0.0,6000000.0
394,Kevin O'Connell,Version Story,https://www.linkedin.com/in/kkoconnell/,W21,0.0,130000.0
395,Jordan Bryan,Version Story,https://www.linkedin.com/in/jordanpbryan/,W21,0.0,130000.0
396,Tim Barat,Gridware,https://www.linkedin.com/in/timothybarat/,W21,0.0,42200000.0
397,Abdulrahman Bin Omar,Gridware,https://www.linkedin.com/in/abdulrahman-bin-omar-42330bb2/,W21,0.0,42200000.0
398,Hall Chen,Gridware,https://www.linkedin.com/in/hallchen/,W21,0.0,42200000.0
399,Harikrishna Narayanan,Expent Inc,https://www.linkedin.com/in/harikrishnanarayanan/,W21,0.0,0.0
400,Srikanth Veeraraghavan,Expent Inc,https://www.linkedin.com/in/srikanth-veeraraghavan-426bb825,W21,0.0,0.0
401,Ain McKendrick,Faction,https://www.linkedin.com/in/ainmckendrick/,W21,0.0,8800000.0
402,Addwiteey Chrungoo,Javelin Robotics,https://www.linkedin.com/in/addwiteey-chrungoo-06693320,W21,0.0,0.0
403,Sandesh Gowda,Javelin Robotics,https://www.linkedin.com/in/sandeshgwd/,W21,0.0,0.0
404,Juan Daniel Velez Santiago,Terapify,https://www.linkedin.com/in/daniel-velez-santiago/,W21,0.0,190000.0
405,Eduardo Velez Santiago,Terapify,https://www.linkedin.com/in/eddvelezs,W21,0.0,190000.0
406,Beenu Arora,Cyble,https://www.linkedin.com/in/beenu-arora-b5068412/,W21,0.0,34200000.0
407,Manish Chachada,Cyble,https://www.linkedin.com/in/manish-r-chachada/,W21,0.0,34200000.0
408,Josh Santos,Noya,https://www.linkedin.com/in/joshisantos/,W21,0.0,11000000.0
409,Daniel Cavero,Noya,https://www.linkedin.com/in/caverodaniel/,W21,0.0,11000000.0
410,Adam Stansell,Axle Health,https://www.linkedin.com/in/adam-stansell/,W21,0.0,4400000.0
411,Rithvik Seela,Gradia Health,https://www.linkedin.com/in/rithvik-seela-730634194,W21,0.0,4330000.0
412,Andrew Zelaya,Gradia Health,https://www.linkedin.com/in/andrewzelaya,W21,0.0,4330000.0
413,Kate Hiscox,Sivo,https://www.linkedin.com/in/katehiscox/,W21,0.0,115130000.0
414,Dani Conejo Rico,Sivo,https://www.linkedin.com/in/danielaconejo,W21,0.0,115130000.0
415,Charles Chretien,Prequel,https://www.linkedin.com/in/charles-chretien-94350146/,W21,0.0,5200000.0
416,Conor McCarter,Prequel,https://www.linkedin.com/in/conormccarter/,W21,0.0,5200000.0
417,Justin Bleuel,Avenue,https://www.linkedin.com/in/justin-bleuel-6a403431/,W21,0.0,4000000.0
418,Jeff Barg,Avenue,https://www.linkedin.com/in/jeffreybarg/,W21,0.0,4000000.0
419,Arne Scheu,Valink Therapeutics,https://www.linkedin.com/in/arne-scheu-aa22b812b/,W21,0.0,7800000.0
420,Irsyad Khairil,Valink Therapeutics,https://www.linkedin.com/in/irsyad-khairil-bb216b9b/,W21,0.0,7800000.0
421,Stella Han,Fractional,https://www.linkedin.com/in/hanstella/,W21,0.0,25630000.0
422,Carlos Treviño,Fractional,https://linkedin.com/in/carlos-trevino,W21,0.0,25630000.0
423,Vivek Kumar,CashBook,https://www.linkedin.com/in/vvk56/,W21,0.0,2300000.0
424,Ashutosh Pathak,CashBook,https://www.linkedin.com/in/pathak-ashutosh/,W21,0.0,2300000.0
425,Ulrik Stig Hansen,Encord,https://www.linkedin.com/in/ulrik-stig-hansen-2658273b/,W21,0.0,47130000.0
426,Eric Landau,Encord,https://www.linkedin.com/in/eric-landau-40992ab0/,W21,0.0,47130000.0
427,Otto Debals,Segments.ai,https://www.linkedin.com/in/otto-debals/,W21,0.0,130000.0
428,Bert De Brabandere,Segments.ai,https://www.linkedin.com/in/bert-de-brabandere/,W21,0.0,130000.0
429,Yaseer Sheriff,Axiom.ai,https://www.linkedin.com/in/yaseer-sheriff-14752b18/,W21,0.0,250000.0
430,Simon Williams,Axiom.ai,https://uk.linkedin.com/in/simon-williams-20653618,W21,0.0,250000.0
431,Alex Barlow,Axiom.ai,https://www.linkedin.com/in/alex-barlow-9b489330/,W21,0.0,250000.0
432,Abheek Basu,Laudspeaker,https://www.linkedin.com/in/abheek-basu-4a72a398/,W21,0.0,0.0
433,Mahamad Charawi,Laudspeaker,https://www.linkedin.com/in/mahamad-c-a025b9193/,W21,0.0,0.0
434,Talvinder Singh,Pragmatic Leaders (Ankai Inc),https://www.linkedin.com/in/talvindersingh/,W21,0.0,0.0
435,Meera Khokhani,Pragmatic Leaders (Ankai Inc),https://www.linkedin.com/in/meerakhokhani/,W21,0.0,0.0
436,James Savoldelli,Pesto,https://www.linkedin.com/in/jamessavoldelli/,W21,0.0,11000000.0
437,Brian Noguchi,Smartcuts,https://linkedin.com/in/briannoguchi,W21,0.0,0.0
438,Amit Singh,Weekday,https://www.linkedin.com/in/amitsy/,W21,0.0,2460000.0
439,Chetan Dalal,Weekday,https://www.linkedin.com/in/chetan-dalal-68b7b249/,W21,0.0,2460000.0
440,Anubhav Malik,Weekday,https://www.linkedin.com/in/anubhav-malik-developer/,W21,0.0,2460000.0
441,Nick Evans,Avocado,https://www.linkedin.com/in/thenickevans/,W21,0.0,0.0
442,Shayan Guha,Avocado,https://www.linkedin.com/in/shayan-guha/,W21,0.0,0.0
443,George Wellmer,Tupelo,https://www.linkedin.com/in/georgewellmer/,W21,0.0,0.0
444,Zac Wellmer,Tupelo,https://www.linkedin.com/in/zac-wellmer/,W21,0.0,0.0
445,Wayne Chang,SpruceID,https://www.linkedin.com/in/waynebuilds,W21,0.0,41500000.0
446,Gregory Rocco,SpruceID,https://www.linkedin.com/in/gregoryvrocco/,W21,0.0,41500000.0
447,Pranav Manpuria,Flux Auto,https://www.linkedin.com/in/pranavmanpuria/,W21,0.0,32130000.0
448,Abhishek Gupta,Flux Auto,https://www.linkedin.com/in/abhishek-gupta2494/,W21,0.0,32130000.0
449,Aakash Shah,Wyndly,https://www.linkedin.com/in/mraakashshah/,W21,0.0,2500000.0
450,Manan Shah,Wyndly,https://linkedin.com/in/mananushahmd,W21,0.0,2500000.0
451,Rowan Cockett,Curvenote,https://www.linkedin.com/in/rowancockett/,W21,0.0,0.0
452,Steve Purves,Curvenote,https://www.linkedin.com/in/stevejpurves/,W21,0.0,0.0
453,Dhruv Goel,JoinSub,https://es.linkedin.com/in/goeldhruv90,W21,0.0,16000000.0
454,Matthew Linkous,Triplit,https://www.linkedin.com/in/matthewlinkous/,W21,0.0,0.0
455,Will Ernst,Triplit,https://www.linkedin.com/in/will-ernst-71557297/,W21,0.0,0.0
456,Alex Dixon,Bluelight,https://www.linkedin.com/in/dixonalex/,W21,0.0,0.0
457,Stewart Lamke,Bluelight,https://www.linkedin.com/in/stewart-lamke-8278b950/,W21,0.0,0.0
458,Ola Okeshola,"Gerald Technologies, Inc",http://www.linkedin.com/ola-okeshola,W21,0.0,0.0
459,Nikos Karamolegkos,"Gerald Technologies, Inc",https://www.linkedin.com/in/nikolaoskaramolegkos/,W21,0.0,0.0
460,Shevy Karbasi,Moichor,https://www.linkedin.com/in/sherveen-karbasi-b3201b126/,W21,0.0,11390000.0
461,Matthew Chen,Moichor,http://linkedin.com/in/matthew-chen-a20a57112,W21,0.0,11390000.0
462,Thanh Le,Moichor,https://www.linkedin.com/in/thanhxuanle/,W21,0.0,11390000.0
463,Aidan Dewar,Nourish,https://www.linkedin.com/in/aidan-dewar-018152ab/,W21,0.0,44000000.0
464,Stephanie Liu,Nourish,https://www.linkedin.com/in/stephaniehliu/,W21,0.0,44000000.0
465,Sam Perkins,Nourish,https://www.linkedin.com/in/davidsamperkins/,W21,0.0,44000000.0
466,Nisha Phatak,Lion Pose,https://www.linkedin.com/in/nphatak/,W21,0.0,3130000.0
467,Madhu Punjabi,Lion Pose,https://www.linkedin.com/in/madhupunjabi/,W21,0.0,3130000.0
468,Akash Agarwal,Pibit.ai,https://www.linkedin.com/in/akash29196/,W21,0.0,130000.0
469,Ankit Khandelwal,GroMo,https://www.linkedin.com/in/ankitkhandelwal1987/,W21,0.0,11000000.0
470,Darpan Khurana,GroMo,https://www.linkedin.com/in/khuranadarpan/,W21,0.0,11000000.0
471,Lydia Han,ModernLoop,https://www.linkedin.com/in/lydiajhan/,W21,0.0,12430000.0
472,Christopher Triolo,ModernLoop,https://www.linkedin.com/in/ctriolo/,W21,0.0,12430000.0
473,Georgy Melkonyan,arnata,https://www.linkedin.com/in/georgy-melkonyan/,W21,0.0,0.0
474,Surender Singh,Pensil,https://www.linkedin.com/in/surender-singh-9ab77b71/,W21,0.0,0.0
475,Anil Meena,Pensil,https://www.linkedin.com/in/anil-meena-536ba431/,W21,0.0,0.0
476,Pranay Prateek,SigNoz,https://www.linkedin.com/in/pranay-prateek-b8b563b/,W21,0.0,7000000.0
477,Ankit Nayan,SigNoz,https://www.linkedin.com/in/ankitnayan,W21,0.0,7000000.0
478,Tanu Venkatesh,PowerRouter,https://www.linkedin.com/in/tanu-v/,W21,0.0,0.0
479,Dusko Kelez,Hapi,https://www.linkedin.com/in/duskokelez/,W21,0.0,1600000.0
480,Billy Caballero,Hapi,https://www.linkedin.com/in/billycaballero/,W21,0.0,1600000.0
481,Piero Sifuentes,Hapi,https://www.linkedin.com/in/pierosifuentes/,W21,0.0,1600000.0
482,Jeremy Tsui,Finley,https://www.linkedin.com/in/jeremytsui/,W21,0.0,20130000.0
483,Kevin Suh,Finley,https://www.linkedin.com/in/kevin-suh/,W21,0.0,20130000.0
484,Josiah Tsui,Finley,https://www.linkedin.com/in/josiahtsui/,W21,0.0,20130000.0
485,Fawzy Abu Seif,Spokn,https://www.linkedin.com/in/fawzy-abu-seif-42a68ab6/,W21,0.0,4130000.0
486,Mariel Davis,Spokn,https://www.linkedin.com/in/davismariel/,W21,0.0,4130000.0
487,Jordan Isip,Waypoint,https://www.linkedin.com/in/jordanisip/,W21,0.0,0.0
488,Carlos Rodriguez-Rosario,Waypoint,https://www.linkedin.com/in/carlosrr/,W21,0.0,0.0
489,Purya Sarmadi,MedMe Health,https://www.linkedin.com/in/purya/,W21,0.0,3430000.0
490,Nicholas Hui,MedMe Health,https://www.linkedin.com/in/nihui/,W21,0.0,3430000.0
491,Louis-Victor Jadavji,Taloflow,https://www.linkedin.com/in/ljadavji,W21,0.0,4130000.0
492,Todd Kesselman,Taloflow,https://www.linkedin.com/in/todd-kesselman/,W21,0.0,4130000.0
493,Quinn Wang MD,Quadrant Eye,https://www.linkedin.com/in/quinn-wang-md/,W21,0.0,130000.0
494,Ayush Pateria,Snazzy,https://www.linkedin.com/in/ayush-pateria-a9b18844,W21,0.0,2330000.0
495,Keshav chouksey,Snazzy,https://in.linkedin.com/in/keshav-chouksey-842133107,W21,0.0,2330000.0
496,Graham Dick,Lygg,https://www.linkedin.com/in/grahamrdick/,W21,0.0,0.0
497,Jacqueline Samira,Howdy.com,https://www.linkedin.com/in/jacquelinesamira/,W21,0.0,21000000.0
498,Frank Licea,Howdy.com,https://www.linkedin.com/in/franklicea/,W21,0.0,21000000.0
499,Garrison Bellack,DreamWorld,https://www.linkedin.com/in/garrison-bellack-1a55b165/,W21,0.0,0.0
500,Zachary Kaplan,DreamWorld,https://www.linkedin.com/in/zmkap/,W21,0.0,0.0
501,Topher Haddad,Albedo,https://www.linkedin.com/in/topher-haddad-a9a460a4/,W21,0.0,93100000.0
502,AyJay Lasater,Albedo,https://www.linkedin.com/in/aj-lasater/,W21,0.0,93100000.0
503,Winston Tri,Albedo,https://www.linkedin.com/in/winstontri/,W21,0.0,93100000.0
504,Giovanni Luperti,Humaans,https://www.linkedin.com/in/gluperti/,W21,0.0,20000000.0
505,Karolis Narkevicius,Humaans,https://www.linkedin.com/in/karolisnarkevicius/,W21,0.0,20000000.0
506,Jake Moshenko,authzed,https://www.linkedin.com/in/jacob-moshenko-381161b/,W21,0.0,15800000.0
507,Jimmy Zelinskie,authzed,https://www.linkedin.com/in/jzelinskie,W21,0.0,15800000.0
508,Joseph Schorr,authzed,https://www.linkedin.com/in/joseph-s-4324904/,W21,0.0,15800000.0
509,Tom Walkinshaw,Alba Orbital,https://www.linkedin.com/in/tom-walkinshaw-94630124,W21,0.0,3530000.0
510,Aaron Slodov,Atomic Industries,https://www.linkedin.com/in/abslodov,W21,0.0,20200000.0
511,Marc-André Campagna,Gaiia,https://www.linkedin.com/in/marcandrecampagna/,W21,0.0,13000000.0
512,Francis Careau,Gaiia,https://ca.linkedin.com/in/francis-careau-39331063/en,W21,0.0,13000000.0
513,Vivien Sin,The Third Place,https://www.linkedin.com/in/viviensin/,W21,0.0,0.0
514,Glen Wang,The Third Place,https://www.linkedin.com/in/kairuiwang/,W21,0.0,0.0
515,Ben Shepherd,Trestle Biotherapeutics,https://www.linkedin.com/in/ben-shepherd-17167a11/,W21,0.0,2300000.0
516,Alice Chen,Trestle Biotherapeutics,https://www.linkedin.com/in/alice-e-chen-3448a712/,W21,0.0,2300000.0
517,Rabia Khan,Serna Bio,https://www.linkedin.com/in/rabiatkhan/,W21,0.0,500000.0
518,David Lin,Bristle,https://www.linkedin.com/in/david-lin-88252717/,W21,0.0,130000.0
519,Brian Maurer,Bristle,https://www.linkedin.com/in/brian-maurer-60a94a33,W21,0.0,130000.0
520,Shivam Patel,Bristle,http://www.linkedin.com/in/shivampatel9/,W21,0.0,130000.0
521,Ian Kraskoff,cloud humans,https://www.linkedin.com/in/iankraskoff/,W21,0.0,0.0
522,Bruno Cecatto,cloud humans,https://www.linkedin.com/in/bruno-cecatto,W21,0.0,0.0
523,Felipe Serra de Oliveira,cloud humans,https://www.linkedin.com/in/felipeserraoliveira/,W21,0.0,0.0
524,Gabriel Savit,Runway,https://linkedin.com/in/gsavit,W21,0.0,2000000.0
525,Matt Varghese,Runway,https://www.linkedin.com/in/mattvarghese/,W21,0.0,2000000.0
526,Isabel Barrera,Runway,https://www.linkedin.com/in/isabel-barrera-48b0941b8,W21,0.0,2000000.0
527,David Filion,Runway,https://www.linkedin.com/in/david-filion-bb050249,W21,0.0,2000000.0
528,Juan Casian,Atrato,https://www.linkedin.com/in/juancasian/,W21,0.0,2700000.0
529,Alejandro Chavez,Atrato,https://www.linkedin.com/in/alejandro-chavez/,W21,0.0,2700000.0
